Time step;Heat demand;Electricity demand;producer2;storage2Discharge;storage2Charge;ElecBuy;ElecSell;storage2 SOC;Energy price [EUR];Total costs [EUR];CO2 emissions [kg CO2/kWh];
0,0000;-16,4134;-4,4035;18,4420;0,6766;0,0000;3,7269;0,0000;0,9000;0,0500;0,3191;1,3730
1,0000;-18,9089;-4,4980;21,2459;0,5325;0,0000;3,9655;0,0000;0,7220;0,0500;0,6826;2,9158
2,0000;-13,9831;-4,9678;15,7114;0,3977;0,0000;4,5701;0,0000;0,5818;0,0500;0,9718;4,2508
3,0000;-12,9950;-5,3836;14,6011;0,3121;0,0000;5,0715;0,0000;0,4772;0,0500;1,2510;5,5892
4,0000;-18,6187;-5,3820;20,9199;0,2347;0,0000;5,1473;0,0000;0,3950;0,0500;1,6244;7,2556
5,0000;-24,3043;-5,3395;27,3082;0,1885;0,0000;5,1510;0,0000;0,3333;0,0500;2,0923;9,2450
6,0000;-19,7458;-5,0303;22,1863;0,1541;0,0000;4,8761;0,0000;0,2837;0,0500;2,4810;10,9433
7,0000;-13,7012;-4,8773;15,3946;0,1310;0,0000;4,7463;0,0000;0,2431;0,0500;2,7678;12,2831
8,0000;-16,6541;-4,7771;18,7124;0,0998;0,0000;4,6773;0,0000;0,2087;0,0500;3,1028;13,7824
9,0000;-23,4072;-4,8846;26,3002;0,0937;0,0000;4,7910;0,0000;0,1824;0,0500;3,5513;15,6783
10,0000;-20,0621;-4,8404;22,5417;0,0786;0,0000;4,7618;0,0000;0,1578;0,0500;3,9438;17,3809
11,0000;-13,2840;-4,5070;14,9258;0,0665;0,0000;4,4404;0,0000;0,1371;0,0500;4,2199;18,6609
12,0000;-14,9753;-4,4726;16,8262;0,0487;0,0000;4,4239;0,0000;0,1196;0,0500;4,5238;20,0348
13,0000;-25,4674;-4,9458;28,6151;0,0572;0,0000;4,8887;0,0000;0,1067;0,0500;5,0077;22,0592
14,0000;-23,3755;-5,0914;26,2646;0,0593;0,0000;5,0321;0,0000;0,0917;0,0500;5,4586;23,9818
15,0000;-17,0748;-4,6525;19,1852;0,0275;0,0000;4,6250;0,0000;0,0761;0,0500;5,7999;25,4988
16,0000;-16,1136;-4,4425;18,1052;0,0311;0,0000;4,4114;0,0000;0,0689;0,0500;6,1226;26,9358
17,0000;-16,3176;-4,4408;18,3344;0,0272;0,0000;4,4136;0,0000;0,0607;0,0500;6,4486;28,3847
18,0000;-14,7245;-4,4280;16,5444;0,0236;0,0000;4,4045;0,0000;0,0535;0,0500;6,7481;29,7422
19,0000;-17,8745;-4,4280;20,0837;0,0166;0,0000;4,4114;0,0000;0,0473;0,0500;7,1000;31,2791
20,0000;-22,9133;-4,4280;25,7452;0,0187;0,0000;4,4093;0,0000;0,0430;0,0500;7,5355;33,1018
21,0000;-20,0271;-4,5590;22,5024;0,0161;0,0000;4,5428;0,0000;0,0381;0,0500;7,9248;34,7765
22,0000;-22,1455;-4,6328;24,8826;0,0142;0,0000;4,6186;0,0000;0,0338;0,0500;8,3501;36,5804
23,0000;-17,5813;-4,4907;19,7543;0,0122;0,0000;4,4785;0,0000;0,0301;0,0500;8,6980;38,1086
24,0000;-11,2307;-4,6064;12,6188;0,0110;0,0000;4,5954;0,0000;0,0269;0,0500;8,9419;39,2905
25,0000;-11,7017;-5,3495;13,1480;0,0100;0,0000;5,3395;0,0000;0,0240;0,0500;9,2029;40,5872
26,0000;-20,8218;-5,7497;23,3953;0,0090;0,0000;5,7407;0,0000;0,0214;0,0500;9,6203;42,4489
27,0000;-26,1277;-5,7174;29,3569;0,0079;0,0000;5,7095;0,0000;0,0190;0,0500;10,1254;44,6080
28,0000;-23,2905;-5,8460;26,1691;0,0070;0,0000;5,8389;0,0000;0,0169;0,0500;10,5851;46,6215
29,0000;-17,6617;-5,6004;19,8446;0,0048;0,0000;5,5957;0,0000;0,0151;0,0500;10,9482;48,2867
30,0000;-10,3067;-5,2542;11,5806;0,0058;0,0000;5,2483;0,0000;0,0138;0,0500;11,1849;49,4934
31,0000;-20,1162;-4,8317;22,6025;0,0058;0,0000;4,8260;0,0000;0,0123;0,0500;11,5792;51,2067
32,0000;-23,2844;-4,6008;26,1622;0,0034;0,0000;4,5974;0,0000;0,0108;0,0500;12,0232;53,0727
33,0000;-19,3404;-5,0157;21,7308;0,0041;0,0000;5,0116;0,0000;0,0099;0,0500;12,4069;54,7640
34,0000;-22,8170;-5,4897;25,6371;0,0037;0,0000;5,4860;0,0000;0,0088;0,0500;12,8543;56,7088
35,0000;-22,5943;-5,9223;25,3869;0,0032;0,0000;5,9191;0,0000;0,0078;0,0500;13,3034;58,6922
36,0000;-16,7843;-5,8762;18,8587;0,0029;0,0000;5,8733;0,0000;0,0070;0,0500;13,6554;60,3406
37,0000;-10,6978;-5,6771;12,0200;0,0026;0,0000;5,6745;0,0000;0,0062;0,0500;13,9039;61,6200
38,0000;-17,7230;-5,6246;19,9135;0,0023;0,0000;5,6224;0,0000;0,0055;0,0500;14,2684;63,2919
39,0000;-21,3499;-5,3857;23,9886;0,0020;0,0000;5,3837;0,0000;0,0049;0,0500;14,6902;65,1413
40,0000;-9,6763;-5,6165;10,8723;0,0020;0,0000;5,6145;0,0000;0,0044;0,0500;14,9210;66,3556
41,0000;-16,7225;-5,7589;18,7894;0,0000;0,3514;6,1102;0,0000;0,0039;0,0500;15,2750;68,0286
42,0000;-25,1571;-4,9468;28,2664;0,0000;0,4577;5,4044;0,0000;0,0873;0,0500;15,7602;70,0965
43,0000;-21,7915;-5,2198;24,4848;0,0000;0,9000;6,1198;0,0000;0,1960;0,0500;16,1985;72,0582
44,0000;-13,4531;-6,7563;15,1158;0,0000;0,9000;7,6563;0,0000;0,4098;0,0500;16,5175;73,7288
45,0000;-9,3941;-8,6248;10,5551;0,0000;0,9000;9,5248;0,0000;0,6235;0,1125;16,9414;75,3906
46,0000;-19,2759;-10,5585;21,6583;0,0000;0,4635;11,0220;0,0000;0,8373;0,1750;17,7436;77,7904
47,0000;-19,8439;-8,4657;22,2965;0,0000;0,0000;8,4657;0,0000;0,9474;0,2375;18,5757;79,9196
48,0000;-16,3901;-5,6610;18,4158;0,7162;0,0000;4,9448;0,0000;0,9474;0,3000;19,2187;81,4356
49,0000;-28,8913;-4,9576;32,4622;0,5615;0,0000;4,3960;0,0000;0,7589;0,3000;20,0280;83,5958
50,0000;-35,1441;-5,4198;39,4878;0,4178;0,0000;5,0021;0,0000;0,6111;0,3000;20,9866;86,1827
51,0000;-19,2101;-6,2335;21,5844;0,3336;0,0000;5,8999;0,0000;0,5012;0,3000;21,7480;87,9719
52,0000;-10,5635;-6,9899;11,8691;0,2528;0,0000;6,7371;0,0000;0,4134;0,3000;22,4287;89,3696
53,0000;-11,7190;-7,6268;13,1674;0,1962;0,0000;7,4306;0,0000;0,3469;0,3000;23,1805;90,9151
54,0000;-11,8495;-8,9098;13,3141;0,1601;0,0000;8,7498;0,0000;0,2952;0,3000;24,0335;92,6243
55,0000;-24,7154;-10,6239;27,7701;0,1221;0,0000;10,5018;0,0000;0,2531;0,3000;25,2314;95,2712
56,0000;-30,6417;-9,9800;34,4289;0,1140;0,0000;9,8660;0,0000;0,2210;0,3000;26,4801;98,1790
57,0000;-20,4576;-7,7636;22,9861;0,0933;0,0000;7,6703;0,0000;0,1910;0,3000;27,3950;100,2487
58,0000;-14,9007;-7,3264;16,7424;0,0872;0,0000;7,2392;0,0000;0,1664;0,3000;28,1853;101,9520
59,0000;-12,8745;-7,1782;14,4658;0,0583;0,0000;7,1198;0,0000;0,1435;0,3000;28,9330;103,5263
60,0000;-10,9077;-5,4179;12,2559;0,0631;0,0000;5,3548;0,0000;0,1281;0,3000;29,5157;104,7797
61,0000;-11,5452;-5,8368;12,9721;0,0531;0,0000;5,7837;0,0000;0,1115;0,3000;30,1411;106,1202
62,0000;-23,8207;-8,5141;26,7649;0,0512;0,0000;8,4629;0,0000;0,0976;0,3000;31,1713;108,4747
63,0000;-27,1155;-8,3274;30,4668;0,0395;0,0000;8,2880;0,0000;0,0841;0,3000;32,2430;110,9954
64,0000;-17,2678;-6,0407;19,4021;0,0351;0,0000;6,0056;0,0000;0,0737;0,3000;32,9801;112,6869
65,0000;-12,2329;-7,1592;13,7448;0,0339;0,0000;7,1253;0,0000;0,0645;0,3000;33,7176;114,2253
66,0000;-12,7792;-7,2939;14,3587;0,0214;0,0000;7,2725;0,0000;0,0555;0,3000;34,4752;115,8122
67,0000;-12,7738;-5,2898;14,3526;0,0164;0,0000;5,2733;0,0000;0,0499;0,3000;35,0828;117,1619
68,0000;-11,1828;-5,0204;12,5650;0,0172;0,0000;5,0032;0,0000;0,0456;0,3000;35,6436;118,3893
69,0000;-18,6161;-5,2487;20,9170;0,0157;0,0000;5,2329;0,0000;0,0410;0,3000;36,3452;120,0657
70,0000;-27,1446;-5,6662;30,4995;0,0160;0,0000;5,6502;0,0000;0,0369;0,3000;37,2196;122,2755
71,0000;-19,9119;-6,0519;22,3730;0,0108;0,0000;6,0410;0,0000;0,0327;0,3000;38,0032;124,1212
72,0000;-15,1161;-6,7676;16,9844;0,0107;0,0000;6,7569;0,0000;0,0298;0,3000;38,7609;125,7796
73,0000;-14,2337;-5,8344;15,9929;0,0142;0,0000;5,8203;0,0000;0,0270;0,3000;39,4337;127,2770
74,0000;-19,3246;-6,1450;21,7130;0,0073;0,0000;6,1377;0,0000;0,0233;0,3000;40,2149;129,1008
75,0000;-29,8651;-8,7506;33,5563;0,0071;0,0000;8,7435;0,0000;0,0214;0,3000;41,3664;131,8315
76,0000;-24,6033;-9,9924;27,6442;0,0071;0,0000;9,9853;0,0000;0,0195;0,3000;42,5238;134,4108
77,0000;-22,7748;-11,2640;25,5897;0,0065;0,0000;11,2575;0,0000;0,0177;0,3000;43,7462;137,0370
78,0000;-20,0998;-9,6492;22,5841;0,0066;0,0000;9,6427;0,0000;0,0159;0,3000;44,8030;139,3202
79,0000;-13,9630;-7,4007;15,6887;0,0058;0,0000;7,3949;0,0000;0,0142;0,3000;45,5895;140,9888
80,0000;-24,6742;-7,4352;27,7239;0,0052;0,0000;7,4300;0,0000;0,0127;0,3000;46,5563;143,2693
81,0000;-28,2789;-8,4081;31,7741;0,0035;0,0000;8,4045;0,0000;0,0113;0,3000;47,6561;145,8698
82,0000;-20,6524;-7,7487;23,2050;0,0031;0,0000;7,7456;0,0000;0,0104;0,3000;48,5799;147,9595
83,0000;-26,2781;-8,0469;29,5259;0,0039;0,0000;8,0430;0,0000;0,0096;0,3000;49,6194;150,4037
84,0000;-23,3988;-7,7891;26,2908;0,0035;0,0000;7,7856;0,0000;0,0085;0,3000;50,5917;152,6540
85,0000;-14,0353;-5,7619;15,7700;0,0033;0,0000;5,7586;0,0000;0,0076;0,3000;51,2566;154,1327
86,0000;-24,7313;-5,0115;27,7880;0,0029;0,0000;5,0086;0,0000;0,0068;0,3000;52,0428;156,1295
87,0000;-27,2675;-5,0789;30,6377;0,0026;0,0000;5,0763;0,0000;0,0060;0,3000;52,8762;158,2783
88,0000;-16,3627;-5,0048;18,3850;0,0020;0,0000;5,0029;0,0000;0,0053;0,3000;53,5231;159,7996
89,0000;-18,3048;-5,1489;20,5672;0,0023;0,0000;5,1466;0,0000;0,0048;0,3000;54,2130;161,4481
90,0000;-27,9966;-5,4064;31,4568;0,0029;0,0000;5,4034;0,0000;0,0042;0,3000;55,0830;163,6770
91,0000;-20,8878;-5,2229;23,4694;0,0031;0,0000;5,2197;0,0000;0,0034;0,3000;55,8212;165,4807
92,0000;-11,2022;-5,1199;12,5867;0,0098;0,0000;5,1100;0,0000;0,0026;0,3000;56,3905;166,7219
93,0000;-22,6451;-5,1347;25,4439;0,0000;0,0000;5,1347;0,0000;0,0000;0,2375;57,0713;168,6153
94,0000;-28,3988;-5,1623;31,9087;0,0000;0,0000;5,1623;0,0000;0,0000;0,1750;57,7686;170,8384
95,0000;-18,8407;-4,8374;21,1694;0,0000;0,0000;4,8374;0,0000;0,0000;0,1125;58,2174;172,4807
96,0000;-16,4134;-4,4035;18,4420;0,0000;0,0001;4,4036;0,0000;0,0000;0,0500;58,5449;173,9338
97,0000;-18,9089;-4,4980;21,2459;0,0000;0,0000;4,4980;0,0000;0,0000;0,0500;58,9151;175,5397
98,0000;-13,9831;-4,9678;15,7114;0,0000;0,0001;4,9678;0,0000;0,0000;0,0500;59,2093;176,9219
99,0000;-12,9950;-5,3836;14,6011;0,0000;0,0000;5,3837;0,0000;0,0000;0,0500;59,4923;178,2972
100,0000;-18,6187;-5,3820;20,9199;0,0000;0,0000;5,3820;0,0000;0,0000;0,0500;59,8687;179,9914
101,0000;-24,3043;-5,3395;27,3082;0,0000;0,0000;5,3395;0,0000;0,0000;0,0500;60,3389;182,0032
102,0000;-19,7458;-5,0303;22,1863;0,0000;0,0000;5,0303;0,0000;0,0000;0,0500;60,7296;183,7197
103,0000;-13,7012;-4,8773;15,3946;0,0000;0,0000;4,8773;0,0000;0,0000;0,0500;61,0180;185,0751
104,0000;-16,6541;-4,7771;18,7124;0,0000;0,0000;4,7771;0,0000;0,0000;0,0500;61,3542;186,5861
105,0000;-23,4072;-4,8846;26,3002;0,0000;0,0000;4,8846;0,0000;0,0000;0,0500;61,8038;188,4931
106,0000;-20,0621;-4,8404;22,5417;0,0000;0,0000;4,8404;0,0000;0,0000;0,0500;62,1974;190,2051
107,0000;-13,2840;-4,5070;14,9258;0,0000;0,0000;4,5070;0,0000;0,0000;0,0500;62,4743;191,4929
108,0000;-14,9753;-4,4726;16,8262;0,0000;0,0000;4,4726;0,0000;0,0000;0,0500;62,7788;192,8726
109,0000;-25,4674;-4,9458;28,6151;0,0000;0,0000;4,9458;0,0000;0,0000;0,0500;63,2634;194,9038
110,0000;-23,3755;-5,0914;26,2646;0,0000;0,0000;5,0914;0,0000;0,0000;0,0500;63,7151;196,8334
111,0000;-17,0748;-4,6525;19,1852;0,0000;0,0000;4,6525;0,0000;0,0000;0,0500;64,0567;198,3536
112,0000;-16,1136;-4,4425;18,1052;0,0000;0,0000;4,4425;0,0000;0,0000;0,0500;64,3797;199,7944
113,0000;-16,3176;-4,4408;18,3344;0,0000;0,0000;4,4408;0,0000;0,0000;0,0500;64,7061;201,2465
114,0000;-14,7245;-4,4280;16,5444;0,0000;0,0000;4,4280;0,0000;0,0000;0,0500;65,0059;202,6067
115,0000;-17,8745;-4,4280;20,0837;0,0000;0,0000;4,4280;0,0000;0,0000;0,0500;65,3580;204,1456
116,0000;-22,9133;-4,4280;25,7452;0,0000;0,0000;4,4280;0,0000;0,0000;0,0500;65,7938;205,9705
117,0000;-20,0271;-4,5590;22,5024;0,0000;0,0000;4,5590;0,0000;0,0000;0,0500;66,1832;207,6471
118,0000;-22,1455;-4,6328;24,8826;0,0000;0,0000;4,6328;0,0000;0,0000;0,0500;66,6088;209,4527
119,0000;-17,5813;-4,4907;19,7543;0,0000;0,0000;4,4907;0,0000;0,0000;0,0500;66,9568;210,9824
120,0000;-11,2307;-4,6064;12,6188;0,0000;0,0000;4,6064;0,0000;0,0000;0,0500;67,2008;212,1655
121,0000;-11,7017;-5,3495;13,1480;0,0000;0,0000;5,3495;0,0000;0,0000;0,0500;67,4619;213,4634
122,0000;-20,8218;-5,7497;23,3953;0,0000;0,0000;5,7497;0,0000;0,0000;0,0500;67,8795;215,3262
123,0000;-26,1277;-5,7174;29,3569;0,0000;0,0000;5,7174;0,0000;0,0000;0,0500;68,3847;217,4862
124,0000;-23,2905;-5,8460;26,1691;0,0000;0,0000;5,8460;0,0000;0,0000;0,0500;68,8444;219,5005
125,0000;-17,6617;-5,6004;19,8446;0,0000;0,0000;5,6005;0,0000;0,0000;0,0500;69,2076;221,1663
126,0000;-10,3067;-5,2542;11,5806;0,0000;0,0000;5,2542;0,0000;0,0000;0,0500;69,4444;222,3738
127,0000;-20,1162;-4,8317;22,6025;0,0000;0,0000;4,8318;0,0000;0,0000;0,0500;69,8387;224,0877
128,0000;-23,2844;-4,6008;26,1622;0,0000;0,0001;4,6008;0,0000;0,0000;0,0500;70,2828;225,9541
129,0000;-19,3404;-5,0157;21,7308;0,0000;0,0001;5,0158;0,0000;0,0000;0,0500;70,6666;227,6459
130,0000;-22,8170;-5,4897;25,6371;0,0000;0,0001;5,4897;0,0000;0,0000;0,0500;71,1140;229,5911
131,0000;-22,5943;-5,9223;25,3869;0,0000;0,0000;5,9223;0,0000;0,0001;0,0500;71,5631;231,5749
132,0000;-16,7843;-5,8762;18,8587;0,0000;0,0000;5,8762;0,0000;0,0000;0,0500;71,9152;233,2236
133,0000;-10,6978;-5,6771;12,0200;0,0000;0,0000;5,6771;0,0000;0,0000;0,0500;72,1637;234,5034
134,0000;-17,7230;-5,6246;19,9135;0,0000;0,0001;5,6247;0,0000;0,0000;0,0500;72,5283;236,1755
135,0000;-21,3499;-5,3857;23,9886;0,0000;0,0000;5,3857;0,0000;0,0001;0,0500;72,9500;238,0252
136,0000;-9,6763;-5,6165;10,8723;0,0000;0,0001;5,6165;0,0000;0,0001;0,0500;73,1809;239,2398
137,0000;-16,7225;-5,7589;18,7894;0,0000;0,3625;6,1213;0,0000;0,0001;0,0500;73,5350;240,9140
138,0000;-25,1571;-4,9468;28,2664;0,0000;0,4757;5,4224;0,0000;0,0861;0,0500;74,0204;242,9840
139,0000;-21,7915;-5,2198;24,4848;0,0000;0,9000;6,1198;0,0000;0,1991;0,0500;74,4587;244,9457
140,0000;-13,4531;-6,7563;15,1158;0,0000;0,9000;7,6563;0,0000;0,4129;0,0500;74,7778;246,6164
141,0000;-9,3941;-8,6248;10,5551;0,0000;0,9000;9,5248;0,0000;0,6266;0,1125;75,2016;248,2781
142,0000;-19,2759;-10,5585;21,6583;0,0000;0,4506;11,0091;0,0000;0,8404;0,1750;76,0033;250,6765
143,0000;-19,8439;-8,4657;22,2965;0,0000;0,0000;8,4657;0,0000;0,9474;0,2375;76,8354;252,8056
144,0000;-16,3901;-5,6610;18,4158;0,7162;0,0000;4,9448;0,0000;0,9474;0,3000;77,4784;254,3216
145,0000;-28,8913;-4,9576;32,4622;0,5615;0,0000;4,3960;0,0000;0,7589;0,3000;78,2877;256,4819
146,0000;-35,1441;-5,4198;39,4878;0,4178;0,0000;5,0021;0,0000;0,6111;0,3000;79,2463;259,0688
147,0000;-19,2101;-6,2335;21,5844;0,3336;0,0000;5,8999;0,0000;0,5012;0,3000;80,0077;260,8579
148,0000;-10,5635;-6,9899;11,8691;0,2528;0,0000;6,7371;0,0000;0,4134;0,3000;80,6884;262,2557
149,0000;-11,7190;-7,6268;13,1674;0,1962;0,0000;7,4306;0,0000;0,3469;0,3000;81,4402;263,8012
150,0000;-11,8495;-8,9098;13,3141;0,1601;0,0000;8,7498;0,0000;0,2952;0,3000;82,2932;265,5104
151,0000;-24,7154;-10,6239;27,7701;0,1221;0,0000;10,5018;0,0000;0,2531;0,3000;83,4911;268,1572
152,0000;-30,6417;-9,9800;34,4289;0,1140;0,0000;9,8660;0,0000;0,2210;0,3000;84,7398;271,0650
153,0000;-20,4576;-7,7636;22,9861;0,0933;0,0000;7,6703;0,0000;0,1910;0,3000;85,6546;273,1348
154,0000;-14,9007;-7,3264;16,7424;0,0872;0,0000;7,2392;0,0000;0,1664;0,3000;86,4450;274,8381
155,0000;-12,8745;-7,1782;14,4658;0,0583;0,0000;7,1198;0,0000;0,1435;0,3000;87,1927;276,4123
156,0000;-10,9077;-5,4179;12,2559;0,0631;0,0000;5,3548;0,0000;0,1281;0,3000;87,7754;277,6658
157,0000;-11,5452;-5,8368;12,9721;0,0531;0,0000;5,7837;0,0000;0,1115;0,3000;88,4008;279,0062
158,0000;-23,8207;-8,5141;26,7649;0,0512;0,0000;8,4629;0,0000;0,0976;0,3000;89,4310;281,3607
159,0000;-27,1155;-8,3274;30,4668;0,0395;0,0000;8,2880;0,0000;0,0841;0,3000;90,5027;283,8814
160,0000;-17,2678;-6,0407;19,4021;0,0351;0,0000;6,0056;0,0000;0,0737;0,3000;91,2398;285,5729
161,0000;-12,2329;-7,1592;13,7448;0,0339;0,0000;7,1253;0,0000;0,0645;0,3000;91,9773;287,1114
162,0000;-12,7792;-7,2939;14,3587;0,0214;0,0000;7,2725;0,0000;0,0555;0,3000;92,7349;288,6983
163,0000;-12,7738;-5,2898;14,3526;0,0164;0,0000;5,2733;0,0000;0,0499;0,3000;93,3424;290,0480
164,0000;-11,1828;-5,0204;12,5650;0,0172;0,0000;5,0032;0,0000;0,0456;0,3000;93,9033;291,2754
165,0000;-18,6161;-5,2487;20,9170;0,0157;0,0000;5,2329;0,0000;0,0410;0,3000;94,6048;292,9518
166,0000;-27,1446;-5,6662;30,4995;0,0160;0,0000;5,6502;0,0000;0,0369;0,3000;95,4792;295,1615
167,0000;-19,9119;-6,0519;22,3730;0,0108;0,0000;6,0410;0,0000;0,0327;0,3000;96,2629;297,0072
168,0000;-15,1161;-6,7676;16,9844;0,0107;0,0000;6,7569;0,0000;0,0298;0,3000;97,0206;298,6656
169,0000;-14,2337;-5,8344;15,9929;0,0142;0,0000;5,8203;0,0000;0,0270;0,3000;97,6934;300,1630
170,0000;-19,3246;-6,1450;21,7130;0,0073;0,0000;6,1377;0,0000;0,0233;0,3000;98,4745;301,9868
171,0000;-29,8651;-8,7506;33,5563;0,0071;0,0000;8,7435;0,0000;0,0214;0,3000;99,6261;304,7175
172,0000;-24,6033;-9,9924;27,6442;0,0071;0,0000;9,9853;0,0000;0,0195;0,3000;100,7834;307,2968
173,0000;-22,7748;-11,2640;25,5897;0,0065;0,0000;11,2575;0,0000;0,0177;0,3000;102,0058;309,9231
174,0000;-20,0998;-9,6492;22,5841;0,0066;0,0000;9,6427;0,0000;0,0159;0,3000;103,0627;312,2062
175,0000;-13,9630;-7,4007;15,6887;0,0058;0,0000;7,3949;0,0000;0,0142;0,3000;103,8491;313,8748
176,0000;-24,6742;-7,4352;27,7239;0,0052;0,0000;7,4300;0,0000;0,0127;0,3000;104,8160;316,1553
177,0000;-28,2789;-8,4081;31,7741;0,0035;0,0000;8,4045;0,0000;0,0113;0,3000;105,9158;318,7559
178,0000;-20,6524;-7,7487;23,2050;0,0031;0,0000;7,7456;0,0000;0,0104;0,3000;106,8396;320,8456
179,0000;-26,2781;-8,0469;29,5259;0,0039;0,0000;8,0430;0,0000;0,0096;0,3000;107,8790;323,2897
180,0000;-23,3988;-7,7891;26,2908;0,0035;0,0000;7,7856;0,0000;0,0085;0,3000;108,8514;325,5400
181,0000;-14,0353;-5,7619;15,7700;0,0033;0,0000;5,7586;0,0000;0,0076;0,3000;109,5163;327,0188
182,0000;-24,7313;-5,0115;27,7880;0,0029;0,0000;5,0086;0,0000;0,0068;0,3000;110,3025;329,0156
183,0000;-27,2675;-5,0789;30,6377;0,0026;0,0000;5,0763;0,0000;0,0060;0,3000;111,1359;331,1643
184,0000;-16,3627;-5,0048;18,3850;0,0020;0,0000;5,0029;0,0000;0,0053;0,3000;111,7828;332,6856
185,0000;-18,3048;-5,1489;20,5672;0,0023;0,0000;5,1466;0,0000;0,0048;0,3000;112,4726;334,3341
186,0000;-27,9966;-5,4064;31,4568;0,0029;0,0000;5,4034;0,0000;0,0042;0,3000;113,3427;336,5630
187,0000;-20,8878;-5,2229;23,4694;0,0031;0,0000;5,2197;0,0000;0,0034;0,3000;114,0809;338,3667
188,0000;-11,2022;-5,1199;12,5867;0,0098;0,0000;5,1100;0,0000;0,0026;0,3000;114,6501;339,6079
189,0000;-22,6451;-5,1347;25,4439;0,0000;0,0000;5,1347;0,0000;0,0000;0,2375;115,3309;341,5013
190,0000;-28,3988;-5,1623;31,9087;0,0000;0,0000;5,1623;0,0000;0,0000;0,1750;116,0282;343,7244
191,0000;-18,8407;-4,8374;21,1694;0,0000;0,0000;4,8374;0,0000;0,0000;0,1125;116,4771;345,3667